n_of_cases,st_add,lat,long,cluster_n,rec_cases_in_cluster,total_cases,date,month_num
8,clementi avenue 2 (block 354),1.313528,103.770778,4,3,10,150828,8
1,clementi avenue 2 (block 367),1.312937,103.7715489,4,3,10,150828,8
2,yishun ring road (block 110),1.4335431,103.8291301,5,6,8,150828,8
1,yishun ring road (block 114),1.434638,103.826641,5,6,8,150828,8
3,yishun ring road (block 115),1.4345474,103.828061,5,6,8,150828,8
2,yishun street 11 (block 126),1.4336378,103.8300194,5,6,8,150828,8
1,sin ming avenue (block 441),1.359049,103.8314948,6,3,6,150828,8
1,sin ming avenue (block 444),1.3585944,103.832316,6,3,6,150828,8
1,sin ming avenue (block 445),1.3587626,103.8314745,6,3,6,150828,8
1,sin ming avenue (block 449),1.3581634,103.8307266,6,3,6,150828,8
1,sin ming avenue (block 450),1.3580355,103.83161,6,3,6,150828,8
1,sin ming avenue (block 451),1.3584688,103.8299811,6,3,6,150828,8
1,yishun street 81 (block 867),1.414101,103.8376164,7,4,6,150828,8
5,yishun street 81 (orchid park condominium),1.4134292,103.8352528,7,4,6,150828,8
4,flora road (estella gardens),1.359935,103.96715,8,3,5,150828,8
1,mariam walk,1.3604298,103.9681307,8,3,5,150828,8
2,balam road (block 19),1.331402,103.887461,9,4,4,150828,8
2,balam road (block 21),1.331171,103.887015,9,4,4,150828,8
1,bishan street 22 (block 253),1.36222,103.84304,10,3,4,150828,8
3,bishan street 22 (block 254),1.361944,103.842985,10,3,4,150828,8
1,east coast road,1.3089152,103.9119581,11,4,4,150828,8
2,east coast (heritage east),1.309147,103.912557,11,4,4,150828,8
1,telok kurau road,1.313662,103.910296,11,4,4,150828,8
3,fidelio street,1.3189118,103.9252512,12,4,4,150828,8
1,jalan khairuddin,1.320185,103.922428,12,4,4,150828,8
1,hougang avenue 9 (block 951),1.375689,103.878212,13,1,4,150828,8
1,hougang avenue 9 (block 952),1.375332,103.877533,13,1,4,150828,8
2,hougang avenue 9 (block 953),1.376603,103.877403,13,1,4,150828,8
1,jurong east street 31 (block 319),1.3479969,103.73043,14,1,4,150828,8
2,jurong east street 31 (block 320),1.348652,103.7308259,14,1,4,150828,8
1,jurong east street 31 (block 323),1.348349,103.729147,14,1,4,150828,8
4,pasir ris grove,1.3716863,103.9448078,15,4,4,150828,8
1,ang mo kio avenue 1 (block 205),1.366946,103.843416,16,3,3,150828,8
1,ang mo kio avenue 3 (block 204),1.367385,103.843791,16,3,3,150828,8
1,ang mo kio avenue 3 (block 209),1.368934,103.843151,16,3,3,150828,8
2,bedok reservoir road (block 633),1.330431,103.905144,17,3,3,150828,8
1,bedok reservoir road (block 642),1.331306,103.905512,17,3,3,150828,8
1,chai chee road (block 20),1.32635,103.922814,18,3,3,150828,8
1,chai chee road (block 22),1.325333,103.921774,18,3,3,150828,8
1,chai chee road (block 24),1.32485,103.922454,18,3,3,150828,8
1,clover crescent,1.3508292,103.8448589,19,2,3,150828,8
2,jalan binchang,1.3520567,103.8462372,19,2,3,150828,8
1,ho ching road (block 119),1.334777,103.724397,20,3,3,150828,8
1,ho ching road (block 120),1.335232,103.723978,20,3,3,150828,8
1,yuan ching road (parkview mansions),1.33405,103.725456,20,3,3,150828,8
3,jalan besar,1.3088238,103.8574999,21,3,3,150828,8
3,lim tua tow road,1.3547054,103.8761912,22,3,3,150828,8
1,woodlands drive 16 (block 544),1.428672,103.793034,23,2,3,150828,8
1,woodlands drive 16 (block 546),1.4297089,103.793929,23,2,3,150828,8
1,woodlands drive 16 (block 583),1.430556,103.795354,23,2,3,150828,8
2,bedok north avenue 4 (block 95),1.333879,103.941981,24,2,2,150828,8
2,bedok north street 1 (block 419),1.3271794,103.9277677,25,2,2,150828,8
2,bedok north street 5,1.336137,103.946789,26,1,2,150828,8
1,bedok south avenue 2 (block 6),1.322318,103.934763,27,2,2,150828,8
1,new upper changi road (block 30),1.323676,103.936141,27,2,2,150828,8
1,bright hill crescent,1.3561425,103.8323658,28,2,2,150828,8
1,thomson road,1.3281095,103.8409157,28,2,2,150828,8
1,cheviot hill,1.3162271,103.9213051,29,2,2,150828,8
1,siglap drive,1.316548,103.920496,29,2,2,150828,8
1,choa chu kang street 51 (block 526),1.3915482,103.7419199,30,1,2,150828,8
1,choa chu kang street 52 (block 547),1.393269,103.742366,30,1,2,150828,8
1,geylang east central (block 120),1.3181989,103.884718,31,2,2,150828,8
1,geylang east central (block 122),1.3177053,103.8849042,31,2,2,150828,8
1,hougang street 11 (the minton),1.351547,103.881843,32,2,2,150828,8
1,hougang street 11 (block 155),1.3526,103.880036,32,2,2,150828,8
2,joo chiat road,1.309934,103.9020481,33,2,2,150828,8
1,lorong 1a toa payoh (block 138a),1.336597,103.845298,34,2,2,150828,8
1,lorong 2 toa payoh (block 84b),1.335832,103.846725,34,2,2,150828,8
2,punggol road (block 195e),1.401794,103.907165,35,2,2,150828,8
2,sims drive (block 40),1.3174059,103.8763052,36,1,2,150828,8
1,toh tuck road (signature park),1.341997,103.768563,37,2,2,150828,8
1,jalan rajawali (regis mansions),1.3430261,103.7680714,37,2,2,150828,8
1,woodlands avenue 4 (block 756),1.445709,103.792862,38,2,2,150828,8
1,woodlands street 82 (block 881),1.444448,103.791807,38,2,2,150828,8
1,woodlands ring road (block 645),1.437105,103.800918,39,2,2,150828,8
1,woodlands ring road (block 656),1.436831,103.799082,39,2,2,150828,8
1,yishun avenue 3 (block 774),1.4235193,103.8319415,40,1,2,150828,8
1,yishun ring road (block 775),1.421811,103.83183,40,1,2,150828,8
1,yishun street 21 (block 209),1.43148,103.8377984,41,2,2,150828,8
1,yishun street 21 (block 214),1.43153,103.836136,41,2,2,150828,8
4,joo seng road (block 8),1.335219,103.878805,1,2,16,150831,8
12,vernon park,1.3391546,103.8774097,1,2,16,150831,8
1,yishun avenue 5 (block 711),1.4280713,103.8270581,2,2,12,150831,8
1,yishun street 71 (block 713),1.4275229,103.8277527,2,2,12,150831,8
4,yishun street 71 (block 715),1.426368,103.826886,2,2,12,150831,8
1,yishun street 71 (block 716),1.426131,103.82745,2,2,12,150831,8
1,yishun street 71 (block 721),1.426159,103.828705,2,2,12,150831,8
1,yishun street 71 (block 722),1.425943,103.828716,2,2,12,150831,8
1,yishun street 71 (block 724),1.426573,103.829741,2,2,12,150831,8
1,yishun street 71 (block 727),1.4262746,103.830956,2,2,12,150831,8
1,yishun street 71 (block 730),1.4271747,103.8315206,2,2,12,150831,8
2,jalan baiduri,1.3117906,103.9137921,3,4,11,150831,8
3,lorong j telok kurau,1.3140902,103.910914,3,4,11,150831,8
3,lorong k telok kurau (palm galleria),1.312927,103.911708,3,4,11,150831,8
1,lorong k telok kurau (the cristallo),1.312708,103.911476,3,4,11,150831,8
1,lorong m telok kurau,1.3107682,103.9115566,3,4,11,150831,8
1,lorong l telok kurau (le conney park),1.312258,103.911844,3,4,11,150831,8
1,clementi avenue 2 (block 352),1.3146002,103.7715696,4,2,10,150831,8
8,clementi avenue 2 (block 354),1.313528,103.770778,4,2,10,150831,8
1,clementi avenue 2 (block 367),1.312937,103.7715489,4,2,10,150831,8
2,yishun ring road (block 110),1.4335431,103.8291301,5,3,9,150831,8
1,yishun ring road (block 114),1.434638,103.826641,5,3,9,150831,8
3,yishun ring road (block 115),1.4345474,103.828061,5,3,9,150831,8
1,yishun ring road (block 115b),1.433284,103.8270295,5,3,9,150831,8
2,yishun street 11 (block 126),1.4336378,103.8300194,5,3,9,150831,8
1,sin ming avenue (block 441),1.359049,103.8314948,6,2,6,150831,8
1,sin ming avenue (block 444),1.3585944,103.832316,6,2,6,150831,8
1,sin ming avenue (block 445),1.3587626,103.8314745,6,2,6,150831,8
1,sin ming avenue (block 449),1.3581634,103.8307266,6,2,6,150831,8
1,sin ming avenue (block 450),1.3580355,103.83161,6,2,6,150831,8
1,sin ming avenue (block 451),1.3584688,103.8299811,6,2,6,150831,8
1,yishun street 81 (block 867),1.414101,103.8376164,7,1,6,150831,8
5,yishun street 81 (orchid park condominium),1.4134292,103.8352528,7,1,6,150831,8
3,fidelio street,1.3189118,103.9252512,8,3,5,150831,8
1,jalan khairuddin,1.320185,103.922428,8,3,5,150831,8
1,jalan tua kong (park east),1.31804,103.925009,8,3,5,150831,8
4,flora road (estella gardens),1.359935,103.96715,9,1,5,150831,8
1,mariam walk,1.3604298,103.9681307,9,1,5,150831,8
1,hougang avenue 9 (block 951),1.375689,103.878212,10,2,5,150831,8
2,hougang avenue 9 (block 952),1.375332,103.877533,10,2,5,150831,8
2,hougang avenue 9 (block 953),1.376603,103.877403,10,2,5,150831,8
2,jurong east street 31 (block 319),1.3479969,103.73043,11,2,5,150831,8
2,jurong east street 31 (block 320),1.348652,103.7308259,11,2,5,150831,8
1,jurong east street 31 (block 323),1.348349,103.729147,11,2,5,150831,8
2,balam road (block 19),1.331402,103.887461,12,1,4,150831,8
2,balam road (block 21),1.331171,103.887015,12,1,4,150831,8
1,bedok terrace,1.3254162,103.9479906,13,4,4,150831,8
3,jalan limau manis,1.3241112,103.9480038,13,4,4,150831,8
1,bishan street 22 (block 253),1.36222,103.84304,14,1,4,150831,8
3,bishan street 22 (block 254),1.361944,103.842985,14,1,4,150831,8
1,clover avenue,1.3508831,103.8440383,15,2,4,150831,8
1,clover crescent,1.3508292,103.8448589,15,2,4,150831,8
2,jalan binchang,1.3520567,103.8462372,15,2,4,150831,8
1,east coast road,1.3089152,103.9119581,16,4,4,150831,8
2,east coast road (heritage east),1.309153,103.912551,16,4,4,150831,8
1,telok kurau road,1.313662,103.910296,16,4,4,150831,8
4,pasir ris grove,1.3716863,103.9448078,17,1,4,150831,8
1,yishun avenue 3 (block 774),1.4235193,103.8319415,18,2,4,150831,8
1,yishun ring road (block 775),1.421811,103.83183,18,2,4,150831,8
1,yishun ring road (block 787),1.4210906,103.831908,18,2,4,150831,8
1,yishun ring road (block 795),1.41971,103.832403,18,2,4,150831,8
1,ang mo kio avenue 1 (block 205),1.366946,103.843416,19,2,3,150831,8
1,ang mo kio avenue 3 (block 204),1.367385,103.843791,19,2,3,150831,8
1,ang mo kio avenue 3 (block 209),1.368934,103.843151,19,2,3,150831,8
1,bedok reservoir road (block 633),1.330431,103.905144,20,3,3,150831,8
1,bedok reservoir road (block 635),1.33074,103.904784,20,3,3,150831,8
1,bedok reservoir road (block 642),1.331306,103.905512,20,3,3,150831,8
1,chai chee road (block 20),1.32635,103.922814,21,1,3,150831,8
1,chai chee road (block 22),1.325333,103.921774,21,1,3,150831,8
1,chai chee road (block 24),1.32485,103.922454,21,1,3,150831,8
1,geylang east avenue 1 (block 124),1.318363,103.8866479,22,3,3,150831,8
1,geylang east central (block 120),1.3181989,103.884718,22,3,3,150831,8
1,geylang east central (block 122),1.3177053,103.8849042,22,3,3,150831,8
1,ho ching road (block 119),1.334777,103.724397,23,2,3,150831,8
1,ho ching road (block 120),1.335232,103.723978,23,2,3,150831,8
1,yuan ching road (parkview mansions),1.33405,103.725456,23,2,3,150831,8
1,hougang street 11 (the minton),1.351547,103.881843,24,3,3,150831,8
2,hougang street 11 (block 155),1.3526,103.880036,24,3,3,150831,8
3,jalan besar,1.3088238,103.8574999,25,2,3,150831,8
3,joo chiat road,1.309934,103.9020481,26,3,3,150831,8
3,lim tua tow road,1.3547054,103.8761912,27,2,3,150831,8
1,woodlands drive 16 (block 544),1.428672,103.793034,28,2,3,150831,8
1,woodlands drive 16 (block 546),1.4297089,103.793929,28,2,3,150831,8
1,woodlands drive 16 (block 583),1.430556,103.795354,28,2,3,150831,8
2,bedok north avenue 4 (block 95),1.333879,103.941981,29,2,2,150831,8
2,bedok north street 1 (block 419),1.3271794,103.9277677,30,2,2,150831,8
2,bedok north street 5,1.336137,103.946789,31,1,2,150831,8
1,bedok reservoir road (block 615),1.3322874,103.915907,32,2,2,150831,8
1,bedok reservoir road (block 631),1.332953,103.914939,32,2,2,150831,8
1,bedok south avenue 2 (block 6),1.322318,103.934763,33,2,2,150831,8
1,new upper changi road (block 30),1.323676,103.936141,33,2,2,150831,8
1,bright hill crescent,1.3561425,103.8323658,34,2,2,150831,8
1,upper thomson road,1.3426854,103.837935,34,2,2,150831,8
1,bukit timah road (madison residences),1.318327,103.830002,35,2,2,150831,8
1,robin road (proximo),1.317311,103.828797,35,2,2,150831,8
1,cheviot hill,1.3162271,103.9213051,36,2,2,150831,8
1,siglap drive,1.316548,103.920496,36,2,2,150831,8
1,choa chu kang street 51 (block 526),1.3915482,103.7419199,37,1,2,150831,8
1,choa chu kang street 52 (block 547),1.393269,103.742366,37,1,2,150831,8
1,lorong 1a toa payoh (block 138a),1.336597,103.845298,38,2,2,150831,8
1,lorong 2 toa payoh (block 84b),1.335832,103.846725,38,2,2,150831,8
1,punggol field (block 201d),1.399505,103.903178,39,2,2,150831,8
1,punggol field (block 202a),1.400158,103.90346,39,2,2,150831,8
2,punggol road (block 195e),1.401794,103.907165,40,2,2,150831,8
2,sims drive (block 40),1.3174059,103.8763052,41,1,2,150831,8
1,toh tuck road (signature park),1.341997,103.768563,42,2,2,150831,8
1,jalan rajawali (regis mansions),1.3430261,103.7680714,42,2,2,150831,8
1,woodlands avenue 4 (block 756),1.445709,103.792862,43,2,2,150831,8
1,woodlands street 82 (block 881),1.444448,103.791807,43,2,2,150831,8
1,woodlands drive 75 (block 689),1.444723,103.808883,44,1,2,150831,8
1,woodlands drive 75 (block 689e),1.443868,103.808552,44,1,2,150831,8
1,woodlands ring road (block 645),1.437105,103.800918,45,2,2,150831,8
1,woodlands ring road (block 656),1.436831,103.799082,45,2,2,150831,8
1,yishun street 21 (block 209),1.43148,103.8377984,46,2,2,150831,8
1,yishun street 21 (block 214),1.43153,103.836136,46,2,2,150831,8
6,joo seng road (block 8),1.335219,103.878805,1,6,22,150904,9
1,mount vernon road,1.3403767,103.8794896,1,6,22,150904,9
15,vernon park,1.3391546,103.8774097,1,6,22,150904,9
2,jalan baiduri,1.3117906,103.9137921,2,7,15,150904,9
3,lorong j telok kurau,1.3140902,103.910914,2,7,15,150904,9
3,lorong k telok kurau (palm galleria),1.312927,103.911708,2,7,15,150904,9
1,lorong k telok kurau (the cristallo),1.312708,103.911476,2,7,15,150904,9
1,lorong l telok kurau,1.3118335,103.9110688,2,7,15,150904,9
1,lorong l telok kurau (le conney park),1.312258,103.911844,2,7,15,150904,9
1,lorong m telok kurau (le merritt),1.3111185,103.9134568,2,7,15,150904,9
3,lorong m telok kurau (melinia court),1.31093,103.912762,2,7,15,150904,9
2,yishun ring road (block 110),1.4335431,103.8291301,3,7,14,150904,9
1,yishun ring road (block 112),1.434258,103.828858,3,7,14,150904,9
2,yishun ring road (block 114),1.434638,103.826641,3,7,14,150904,9
4,yishun ring road (block 115),1.4345474,103.828061,3,7,14,150904,9
2,yishun ring road (block 115b),1.433284,103.8270295,3,7,14,150904,9
1,yishun street 11 (block 125),1.434319,103.8303514,3,7,14,150904,9
2,yishun street 11 (block 126),1.4336378,103.8300194,3,7,14,150904,9
1,clementi avenue 2 (block 352),1.3146002,103.7715696,4,4,13,150904,9
10,clementi avenue 2 (block 354),1.313528,103.770778,4,4,13,150904,9
1,clementi avenue 2 (block 359),1.313415,103.769808,4,4,13,150904,9
1,clementi avenue 2 (block 367),1.312937,103.7715489,4,4,13,150904,9
1,yishun avenue 5 (block 711),1.4280713,103.8270581,5,3,13,150904,9
1,yishun avenue 5 (block 712),1.42791,103.827546,5,3,13,150904,9
1,yishun street 71 (block 713),1.4275229,103.8277527,5,3,13,150904,9
4,yishun street 71 (block 715),1.426368,103.826886,5,3,13,150904,9
2,yishun street 71 (block 716),1.426131,103.82745,5,3,13,150904,9
1,yishun street 71 (block 721),1.426159,103.828705,5,3,13,150904,9
1,yishun street 71 (block 722),1.425943,103.828716,5,3,13,150904,9
1,yishun street 71 (block 724),1.426573,103.829741,5,3,13,150904,9
1,yishun street 71 (block 727),1.4262746,103.830956,5,3,13,150904,9
5,jalan kuang,1.3469508,103.9609866,6,11,12,150904,9
2,jalan segam,1.3476753,103.9601544,6,11,12,150904,9
4,simei rise (changi rise condominium),1.347955,103.9598154,6,11,12,150904,9
1,simei street 1 (melville park),1.348409,103.958239,6,11,12,150904,9
1,hougang avenue 5 (block 308),1.36678,103.895678,7,10,10,150904,9
2,hougang avenue 5 (block 324),1.3675124,103.8974855,7,10,10,150904,9
3,hougang avenue 5 (block 328),1.368716,103.896332,7,10,10,150904,9
1,hougang avenue 5 (block 334),1.368839,103.897811,7,10,10,150904,9
1,hougang avenue 5 (block 358),1.368874,103.895518,7,10,10,150904,9
2,hougang avenue 7 (block 317),1.3652631,103.8962012,7,10,10,150904,9
1,hougang avenue 9 (block 951),1.375689,103.878212,8,5,10,150904,9
2,hougang avenue 9 (block 952),1.375332,103.877533,8,5,10,150904,9
4,hougang avenue 9 (block 953),1.376603,103.877403,8,5,10,150904,9
1,hougang avenue 9 (block 954),1.376769,103.878167,8,5,10,150904,9
1,hougang avenue 9 (block 964),1.377266,103.877438,8,5,10,150904,9
1,hougang street 91 (block 850),1.3761348,103.8800965,8,5,10,150904,9
1,clover avenue,1.3508831,103.8440383,9,8,9,150904,9
1,clover crescent,1.3508292,103.8448589,9,8,9,150904,9
1,jalan berjaya,1.3527023,103.8453357,9,8,9,150904,9
6,jalan binchang,1.3520567,103.8462372,9,8,9,150904,9
2,yishun street 81 (block 867),1.414101,103.8376164,10,3,9,150904,9
1,yishun street 81 (block 877),1.413902,103.83527,10,3,9,150904,9
6,yishun street 81 (orchid park condominium),1.4134292,103.8352528,10,3,9,150904,9
1,bright hill drive (thomson view condominium),1.356751,103.832049,11,2,7,150904,9
1,sin ming avenue (block 441),1.359049,103.8314948,11,2,7,150904,9
1,sin ming avenue (block 444),1.3585944,103.832316,11,2,7,150904,9
1,sin ming avenue (block 445),1.3587626,103.8314745,11,2,7,150904,9
1,sin ming avenue (block 449),1.3581634,103.8307266,11,2,7,150904,9
1,sin ming avenue (block 450),1.3580355,103.83161,11,2,7,150904,9
1,sin ming avenue (block 451),1.3584688,103.8299811,11,2,7,150904,9
1,yishun avenue 3 (block 774),1.4235193,103.8319415,12,4,7,150904,9
1,yishun ring road (block 775),1.421811,103.83183,12,4,7,150904,9
1,yishun ring road (block 786),1.421454,103.831947,12,4,7,150904,9
3,yishun ring road (block 787),1.4210906,103.831908,12,4,7,150904,9
1,yishun ring road (block 795),1.41971,103.832403,12,4,7,150904,9
1,east coast road,1.3089152,103.9119581,13,3,6,150904,9
2,east coast road (heritage east),1.309153,103.912551,13,3,6,150904,9
1,saint patrick's road,1.308102,103.9126748,13,3,6,150904,9
2,telok kurau road,1.313662,103.910296,13,3,6,150904,9
3,fidelio street,1.3189118,103.9252512,14,3,6,150904,9
1,jalan khairuddin,1.320185,103.922428,14,3,6,150904,9
1,jalan tua kong (park east),1.31804,103.925009,14,3,6,150904,9
1,tua kong place,1.3179732,103.9255545,14,3,6,150904,9
1,bedok terrace,1.3254162,103.9479906,15,4,5,150904,9
1,jalan limau bali,1.323531,103.948189,15,4,5,150904,9
3,jalan limau manis,1.3241112,103.9480038,15,4,5,150904,9
1,cheow keng road,1.3073888,103.905797,16,3,5,150904,9
3,joo chiat road,1.309934,103.9020481,16,3,5,150904,9
1,tembeling road,1.3105306,103.902828,16,3,5,150904,9
1,kew avenue,1.3209204,103.9478705,17,4,5,150904,9
4,kew crescent,1.318647,103.9498719,17,4,5,150904,9
1,bedok north avenue 4,1.3351142,103.9435465,18,3,4,150904,9
3,bedok north street 5,1.336137,103.946789,18,3,4,150904,9
1,chai chee road (block 2),1.326906,103.922627,19,1,4,150904,9
1,chai chee road (block 20),1.32635,103.922814,19,1,4,150904,9
1,chai chee road (block 22),1.325333,103.921774,19,1,4,150904,9
1,chai chee road (block 24),1.32485,103.922454,19,1,4,150904,9
1,hougang street 11 (the minton),1.351547,103.881843,20,3,4,150904,9
2,hougang street 11 (block 155),1.3526,103.880036,20,3,4,150904,9
1,surin lane,1.3548645,103.881188,20,3,4,150904,9
4,jalan besar,1.3088238,103.8574999,21,1,4,150904,9
1,woodlands drive 16 (block 544),1.428672,103.793034,22,2,4,150904,9
1,woodlands drive 16 (block 546),1.4297089,103.793929,22,2,4,150904,9
1,woodlands drive 16 (block 583),1.430556,103.795354,22,2,4,150904,9
1,woodlands drive 44 (block 553),1.4315613,103.795109,22,2,4,150904,9
1,bangkit road (block 249),1.3810579,103.77378,23,1,3,150904,9
1,bangkit road (block 255),1.379618,103.772988,23,1,3,150904,9
1,bukit panjang ring road (block 241),1.3796949,103.7718189,23,1,3,150904,9
2,bright hill crescent,1.3561425,103.8323658,24,1,3,150904,9
1,upper thomson road,1.3426854,103.837935,24,1,3,150904,9
1,jurong west street 92 (block 916),1.3415715,103.6902452,25,3,3,150904,9
1,jurong west street 92 (block 922),1.339266,103.689373,25,3,3,150904,9
1,jurong west street 92 (block 930),1.3410673,103.6898974,25,3,3,150904,9
3,lim tua tow road,1.3547054,103.8761912,26,2,3,150904,9
2,loyang rise,1.363207,103.964798,27,1,3,150904,9
1,loyang view,1.3643145,103.9666893,27,1,3,150904,9
1,tampines street 32 (block 307),1.3529389,103.9563189,28,3,3,150904,9
1,tampines street 33 (block 314),1.3521987,103.9571233,28,3,3,150904,9
1,tampines street 33 (block 315),1.3522873,103.9574291,28,3,3,150904,9
2,yishun street 21 (block 209),1.43148,103.8377984,29,2,3,150904,9
1,yishun street 21 (block 214),1.43153,103.836136,29,2,3,150904,9
1,ah soo garden,1.3503172,103.8839564,30,2,2,150904,9
1,ah soo walk,1.3509989,103.8840891,30,2,2,150904,9
1,anchorvale drive (block 319c),1.390292,103.890438,31,2,2,150904,9
1,anchorvale drive (block 320a),1.390472,103.890907,31,2,2,150904,9
2,ang mo kio avenue 1 (block 225),1.367448,103.837981,32,2,2,150904,9
1,bishan street 13 (block 185),1.349726,103.852424,33,1,2,150904,9
1,bishan street 13 (block 191),1.35051,103.851208,33,1,2,150904,9
1,bishan street 24 (block 270),1.356979,103.842072,34,2,2,150904,9
1,bishan street 24 (block 275a),1.356493,103.843596,34,2,2,150904,9
1,bukit timah road (madison residences),1.318327,103.830002,35,2,2,150904,9
1,robin road (proximo),1.317311,103.828797,35,2,2,150904,9
1,choa chu kang street 51 (block 526),1.3915482,103.7419199,36,1,2,150904,9
1,choa chu kang street 52 (block 547),1.393269,103.742366,36,1,2,150904,9
2,hougang avenue 4 (block 606),1.3707835,103.8856775,37,2,2,150904,9
1,jalan chempaka kuning,1.3310976,103.9495789,38,2,2,150904,9
1,jalan chempaka puteh,1.3298347,103.9497026,38,2,2,150904,9
1,jalan mata ayer,1.4260166,103.8241043,39,2,2,150904,9
1,jalan mata ayer (euphony gardens),1.42498,103.824636,39,2,2,150904,9
1,kang ching road (block 338b),1.3382623,103.7219443,40,1,2,150904,9
1,tan ching road (block 337a),1.337826,103.7229364,40,1,2,150904,9
1,peakville grove,1.3336819,103.9447658,41,1,2,150904,9
1,peakville walk,1.333334,103.944312,41,1,2,150904,9
1,simon lane,1.3633389,103.8845221,42,2,2,150904,9
1,simon place,1.364812,103.88375,42,2,2,150904,9
1,sturdee road,1.312968,103.8584371,43,2,2,150904,9
1,tyrwhitt road,1.3108897,103.8596612,43,2,2,150904,9
1,tampines street 33 (block 350),1.353832,103.9628199,44,2,2,150904,9
1,tampines street 33 (block 357),1.354099,103.961524,44,2,2,150904,9
1,woodlands drive 62 (block 681b),1.439264,103.803326,45,1,2,150904,9
1,woodlands drive 73 (block 682c),1.4406338,103.8043637,45,1,2,150904,9
6,joo seng road (block 8),1.335219,103.878805,1,4,22,150907,9
1,mount vernon road,1.3403767,103.8794896,1,4,22,150907,9
15,vernon park,1.3391546,103.8774097,1,4,22,150907,9
2,jalan baiduri,1.3117906,103.9137921,2,5,15,150907,9
3,lorong j telok kurau,1.3140902,103.910914,2,5,15,150907,9
3,lorong k telok kurau (palm galleria),1.312927,103.911708,2,5,15,150907,9
1,lorong k telok kurau (the cristallo),1.312708,103.911476,2,5,15,150907,9
1,lorong l telok kurau,1.3118335,103.9110688,2,5,15,150907,9
1,lorong l telok kurau (le conney park),1.312258,103.911844,2,5,15,150907,9
1,lorong m telok kurau (le merritt),1.3111185,103.9134568,2,5,15,150907,9
3,lorong m telok kurau (melinia court),1.31093,103.912762,2,5,15,150907,9
1,clementi avenue 2 (block 352),1.3146002,103.7715696,3,4,14,150907,9
11,clementi avenue 2 (block 354),1.313528,103.770778,3,4,14,150907,9
1,clementi avenue 2 (block 359),1.313415,103.769808,3,4,14,150907,9
1,clementi avenue 2 (block 367),1.312937,103.7715489,3,4,14,150907,9
2,yishun ring road (block 110),1.4335431,103.8291301,4,6,14,150907,9
1,yishun ring road (block 112),1.434258,103.828858,4,6,14,150907,9
2,yishun ring road (block 114),1.434638,103.826641,4,6,14,150907,9
4,yishun ring road (block 115),1.4345474,103.828061,4,6,14,150907,9
2,yishun ring road (block 115b),1.433284,103.8270295,4,6,14,150907,9
1,yishun street 11 (block 125),1.434319,103.8303514,4,6,14,150907,9
2,yishun street 11 (block 126),1.4336378,103.8300194,4,6,14,150907,9
1,yishun avenue 5 (block 711),1.4280713,103.8270581,5,2,13,150907,9
1,yishun avenue 5 (block 712),1.42791,103.827546,5,2,13,150907,9
1,yishun street 71 (block 713),1.4275229,103.8277527,5,2,13,150907,9
4,yishun street 71 (block 715),1.426368,103.826886,5,2,13,150907,9
2,yishun street 71 (block 716),1.426131,103.82745,5,2,13,150907,9
1,yishun street 71 (block 721),1.426159,103.828705,5,2,13,150907,9
1,yishun street 71 (block 722),1.425943,103.828716,5,2,13,150907,9
1,yishun street 71 (block 724),1.426573,103.829741,5,2,13,150907,9
1,yishun street 71 (block 727),1.4262746,103.830956,5,2,13,150907,9
5,jalan kuang,1.3469508,103.9609866,6,11,12,150907,9
2,jalan segam,1.3476753,103.9601544,6,11,12,150907,9
4,simei rise (changi rise condominium),1.347955,103.9598154,6,11,12,150907,9
1,simei street 1 (melville park),1.348409,103.958239,6,11,12,150907,9
1,hougang avenue 5 (block 308),1.36678,103.895678,7,9,11,150907,9
1,hougang avenue 5 (block 321),1.367067,103.898193,7,9,11,150907,9
2,hougang avenue 5 (block 324),1.3675124,103.8974855,7,9,11,150907,9
3,hougang avenue 5 (block 328),1.368716,103.896332,7,9,11,150907,9
1,hougang avenue 5 (block 334),1.368839,103.897811,7,9,11,150907,9
1,hougang avenue 5 (block 358),1.368874,103.895518,7,9,11,150907,9
2,hougang avenue 7 (block 317),1.3652631,103.8962012,7,9,11,150907,9
1,hougang avenue 9 (block 951),1.375689,103.878212,8,5,11,150907,9
2,hougang avenue 9 (block 952),1.375332,103.877533,8,5,11,150907,9
5,hougang avenue 9 (block 953),1.376603,103.877403,8,5,11,150907,9
1,hougang avenue 9 (block 954),1.376769,103.878167,8,5,11,150907,9
1,hougang avenue 9 (block 964),1.377266,103.877438,8,5,11,150907,9
1,hougang street 91 (block 850),1.3761348,103.8800965,8,5,11,150907,9
1,clover avenue,1.3508831,103.8440383,9,5,9,150907,9
1,clover crescent,1.3508292,103.8448589,9,5,9,150907,9
1,jalan berjaya,1.3527023,103.8453357,9,5,9,150907,9
6,jalan binchang,1.3520567,103.8462372,9,5,9,150907,9
2,yishun street 81 (block 867),1.414101,103.8376164,10,1,9,150907,9
1,yishun street 81 (block 877),1.413902,103.83527,10,1,9,150907,9
6,yishun street 81 (orchid park condominium),1.4134292,103.8352528,10,1,9,150907,9
1,kew avenue,1.3209204,103.9478705,11,7,8,150907,9
5,kew crescent,1.318647,103.9498719,11,7,8,150907,9
1,kew terrace,1.3202369,103.9490042,11,7,8,150907,9
1,kew walk,1.3199926,103.9497319,11,7,8,150907,9
1,bright hill drive (thomson view condominium),1.356751,103.832049,12,1,7,150907,9
